customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
7fd76f149355246789c4a0dd1a2712a0,a950c8d10640cd4bd887feb47707fa70,71010,brasilia,DF
dc1cead92f997743b2af1652866ae92f,cb3e91187f0dd795238541d2ac599892,78520,guaranta do norte,MT
8905ce4cd443591d81324dcc4a2569ac,f0a1a51727e953540b3edfa8e9a9459d,87020,maringa,PR
d15dc13c907b860a34a9475609231fa1,926f9c9e0109058c3c2a7d14b7409c2f,63500,iguatu,CE
5b01dda0bcf9b3375bc9f423b276a301,a2015437c464e440cb20a4733383ca95,04883,sao paulo,SP
3a8bf5674f0c38317b6a5d1c74d48458,1e754927d4fb748a6a1f8fd811550fb8,23040,rio de janeiro,RJ
ee52259681df8fabab268236704fdb0d,72ccda0c6c66a1f0271bb1f6109a4cc3,22430,rio de janeiro,RJ
6d4dd822defb49587337ca2fef0d24d3,b26fa76ddf33e534491e4ec46f51bc64,29010,vitoria,ES
c0be31fb57f9c3424f2207e69b48f305,5302bf78436ac5a94fe3a45af6170b8c,25935,mage,RJ
b68b7eef43b973110deb801a7c7b6752,7ab9a0ba4e0c9003ac342451fd8c3c63,33600,pedro leopoldo,MG
ce42625f9c07335b024dd1a1e8a6fc9e,c234caf57ee6afad1e46ba3413db348d,01546,sao paulo,SP
11f64767c3fbdccdbfa9c080ffac8c88,f63b0028ef4ef1e4e9be3046ac9f7352,94185,gravatai,RS
fdb9a2ae0b1ecf02a74a34e53f41d653,7015aa90b614805531839b6c2229e928,18271,tatui,SP
9a257eee27282e867628ed2c04b03cf7,e3a5f5b4b49e11631edd27a9c6e2f5f7,06702,cotia,SP
d8690d5619753ee8295c1a1f602d9fc0,b6b13cc209d05fd795b326da3800d9ea,22240,rio de janeiro,RJ
80d45bd685475b4ba11b9111aa87f3d1,8d536f6ebf00a0d7e99ce8ca827bcab2,60821,fortaleza,CE
5288e45224162bdb75c2c4147aac76bb,c3dfc74f664071e8befbca344dc4de3f,30441,belo horizonte,MG
48b648863faff4c9aeeb417673fb45e1,20bf22beff2ee0911323a756376b8cd8,91760,porto alegre,RS
cc872150beb54a70317bc37c1d62c9b5,acbdb96ba80617e88d7aee420c0a11e7,08465,sao paulo,SP
c08bcbf28cd7a7c95c95151a3ff141a4,9fcc4bd5e142f49a33eaec45b270a053,09351,maua,SP
7cc50a971eca3b67109b6ea86cb8e015,ce1e7217ea011d677ec6cb73c1966b16,05267,sao paulo,SP
399fcee6a49ff7c128f5521018897a2d,c2e6d10d503d81ea02560a91ff37d044,23970,parati,RJ
b227d66d4c411666070d0bdafd1061f8,2e05adf5092e25e5f1af3f7997d3095b,15813,catanduva,SP
2d4e3b6221f4fd93c9381338421e6236,9dbdb1a0d0f8d0826e4f68ace523b980,09170,santo andre,SP
dbc1b010bbfd839359e6a3fdcdc33689,fc8285fe1d4d67aafe461c07d2234b13,35400,ouro preto,MG
a2ea4efad2c2da38b23965947c541fb6,0ecaff8e46f981c6e1218331d82d623f,76997,cerejeiras,RO
d174121c7375dfd60e474dca3832eab0,adb8b0fee5a0cb2b9862775f76e5710a,35700,sete lagoas,MG
1acfc461171cf780ba4bec023da997aa,8f526972ca6f23406e6b89481b5a8730,88010,florianopolis,SC
2f1d78af6de0800385a0cc5cf4b7a794,6d107617e509701446292309521f1c22,14810,araraquara,SP
959c13829307e48e177d8301a432c3fa,065dd01c6b43b086b22fdc329552d765,13313,itu,SP
c220924fc6a7d4b71451a0c45598311b,b39dde6dd619943190a8cc9aa6db38a4,09751,sao bernardo do campo,SP
c41bb9b32eecfb353668815360270496,edf8176bda73a45c6a47235c7a7726b2,17490,piratininga,SP
3187789bec990987628d7a9beb4dd6ac,6087cfc70fd833cf2db637a5e6e9d76b,88780,imbituba,SC
6396a21463860af048e158dd5aefef7a,5f9f9946905e18fc9ab9b9105a9d460b,75800,jatai,GO
00ec3ab027d83e9b77d525b2e6b823e7,0d36922553ab8b00e3d5acd0d1ea0abb,05323,sao paulo,SP
64ab623e271c29cae5c13e16c141f333,58b54a7b92d168cb5b3edfd435aac721,58068,joao pessoa,PB
234136c2d853818ea042c2500999fd3a,e46a8ddc18308dcafba6e9fb67760e48,06126,osasco,SP
dd44ef056d747fd1dcec4794c2579837,7be7e4be876f066bf1166355bea0a522,87230,jussara,PR
3bfc56d74bd9034653df36bb0de5cdf0,01b0d417af24703a0b20cbe71f354285,64100,barras,PI
1133179ed0c10dfa70681cef16b90b52,5ef21ead635e958516251760f2d69988,30411,belo horizonte,MG
47fe6a72eb9d07dc449c78b69ce03e03,a973343f2996d5a701dd1c8f60099586,85814,cascavel,PR
d488a306f1a55b796ae873c49b701c46,a49dd8503d568692a2845ed27a713d92,14077,ribeirao preto,SP
39bd8e55db1538f5b3c2e9c53a437fd8,421f62342e81c3b61180e4619ccd575b,14055,ribeirao preto,SP
9517bc0cc0531f3b191708822d0cd1aa,0ecb483ec3b1129ea16585c65458bc73,79610,tres lagoas,MS
815521f5cf1f66880d30d192f5935a9d,5d9eb38a0bdfca3f6bb94b84f508a255,05583,sao paulo,SP
2269aa9a9e0847496cf2a7c2d86ad59b,b7f06c191c30297630e3b2771ff19e26,91760,porto alegre,RS
47c4599db633af989a9d444ba9ddd844,52c7d7c1f37b0c0772bcebe5fa463b15,17512,marilia,SP
34e8953891bbf0ffcb797b69dbf4a122,c5b40dd9a747614a0f760decbabc0d23,29164,serra,ES
f96380e72a790bed9e678f38580d7864,893a3e18a09332571b4cbb3d5b723c90,17010,bauru,SP
ac73860abcda6b5fc9f2afdb4fb2acf5,416fc3e88e98c647e64b330f940ed3af,02374,sao paulo,SP
5b1c00aedab4c6703d177383f2fc254a,3bfda42ef722cb59c430e6be0b68628c,27963,macae,RJ
f0cf70a2084f0fbe22266290b424ba21,3a483ec87e7ce44accd53f7b1fc68659,91130,porto alegre,RS
8be6f49db3d785d76b3cdd1dd72dda37,379982f955f6b74d1082ab864108a788,79117,campo grande,MS
dd171c5cd21429f0a17605d2428d2bf0,834d3682f9b03dbd791a7c8e816ab348,30250,belo horizonte,MG
d3dd181f6daa8b575c00fde53952411d,0e2493618c951c85d5c80e05d0c92009,86380,andira,PR
c9ba9a753b479fc6697bb8aa17883456,f556ac7784b4fb2e823017023245595c,88132,palhoca,SC
b871400041cca0b6a0240e50ed375ee4,d821b0981be9795c42ff1b2dece149cb,02122,sao paulo,SP
eb68e8ebd5a36d827e0c55b8d535fea3,d9ee904276e298eabdfd0cdb2f03d7f1,13940,aguas de lindoia,SP
da297e6f31e3913b72304bccba8f9436,58d3afee516ee4d370f7839aa96692ac,44380,cruz das almas,BA
5a2e0d2d29f0a826923a5c765382dde4,8082e09a521725ceb983305a0f6245d4,13092,campinas,SP
bc40b6c7a39b5a6a0f551902fd9fba71,57017bffe1b59c7da66267b6d3fcd44d,39440,janauba,MG
b9dfc1dcc4615513c332d062ec85c280,b63103e7e7a35aba509576b116bad9c3,71916,brasilia,DF
1a7b562e49d93966444db2704cdd5632,02f74d858140191b360bddd6310357db,76981,vilhena,RO
3910c33668214cdc86cbb373ef2d75b0,7ecd9ec52e1fce9af533852b2a4540cb,05540,sao paulo,SP
7505e32ceab3642b215f1dad52232e45,b9b5e4e35643f76076949133986f3b5a,09406,ribeirao pires,SP
014f2d069b53eec84aed9b8c1d5ef270,0d88b12063c0388a66ba0b8761c3ffa2,06329,carapicuiba,SP
94585f4d164dd1117626d9db77c597fc,9d90edd76b7414655a3283f7eeeff8fe,75905,rio verde,GO
961a23e97556fd80b1cad9d03d6fb0b1,fda3a3eb3370c1295a4fc3f6cd3d7604,20220,rio de janeiro,RJ
f8291e8b8489bfd516ec56628058a810,87da014df37ac571be8a9f6a9129b02c,15045,sao jose do rio preto,SP
4720c66c135564981e9f6f641d711e68,5eead08822311ebb88f08f7ae564bee3,27260,volta redonda,RJ
0a095e1e6ef438f5fa02a40716b22126,a5bdd83dc32225fadcedd741693cede2,05186,sao paulo,SP
8df658f8c3ad9760b45cf6246f711fe2,44f4295df61784e5427fccea89865ddc,29260,domingos martins,ES
54bca645ded187f38062b20452a649f7,47cfc8afe7567f70d25fc8d2b153d0e5,86945,sao pedro do ivai,PR
cca8b12b9e669afd8a28ff57fd5c5e75,331a638bfc01a1382d0ecb0079d8807f,32015,contagem,MG
236201cdab51aaa8fddb8d232a4024cd,79c44fd9e462d343c22c4066c49b50b0,18160,salto de pirapora,SP
4d301748886972e3ff4b8f930eeea153,8bcc6f887b960af1639451a9d4e71b43,07251,guarulhos,SP
639c4f09f533b9236ee3193f39f0e9ee,db28128ac893a0bb264e2a0e93087eba,30431,belo horizonte,MG
06e7aeadaa608beaaf6f34c4fbb0e09e,f213643d41322e7eb40ba39cac31847a,08295,sao paulo,SP
2d3a07b7b69973a8118724ddd6495600,3c84bedc36c5c2894b111072c93f0953,01257,sao paulo,SP
2bbf7f0d933e52c5f49be30d8cead4a9,7a1de9bde89aedca8c5fbad489c5571c,01315,sao paulo,SP
1b337a877720669c2f18c277c5dbbf69,1028ab5aecbcdfe221a761830f0f8f24,35903,itabira,MG
1e28d41a63a43b00df36d4c67bfb8684,734f8b4d6e595fffb4643626ae2b1007,82320,curitiba,PR
c5cec2f88aa92fc22fae96e287c61ff9,3136c4d6231ed845c91d5e1959f76437,13181,sumare,SP
5e4fd80186282f6f16f454b24fed62e6,4fac9e564883f176aebcfd954eead6d4,87043,maringa,PR
8cd7f0ed495e8f7f39ed6c305c1c7250,f93e9441c55814d601a632434e4754b8,22081,rio de janeiro,RJ
a075c0b70aaef6aae7d29efa27a26949,48a5d6bea58eb9af16214fb4dc9cb78c,55580,sirinhaem,PE
e12d79a6c6de9f0ea5675c54bba9afcd,a3203516c1f7fc078f5631f47ed90739,37466,itamonte,MG
74dee40474c07d57704772fcc2d5e839,777191628636ef384e6d67247c05b97f,94859,alvorada,RS
da056635486469f6a869224f2046ef0d,77a365de3c00f94307bc358d65f2d2c6,76926,mirante da serra,RO
a0623d34d96bfbdf4d8b42ddc91eca09,6c0f6749866571592a80c399f60fb6b7,04057,sao paulo,SP
d399e431e970637a174aadff3eb35990,e1ac07c60a37ca863cdaa8bde2198611,07120,guarulhos,SP
95df670e57f84a2814b2bc4f6b8cb5f5,100c16773ccce2e9ccf882553e806345,85810,cascavel,PR
cd4b9c8352526eca79f174dfa228485b,5e8f8ee96e85c00398a1623922506cb0,86601,rolandia,PR
1778fcb0be86a03114cb65eb6dd45a71,f55b6904b17ba1ce20225793bc4a5c8a,11533,cubatao,SP
4449f5b696c59a721893ab94915b6b3d,f7dc693a9ec030c4dd95391055c0e549,36883,muriae,MG
73bbcfcb50f0200bc6a83f902495c0c3,305fc5e8eb0268e3935d867f000ab9b4,20756,rio de janeiro,RJ
d5b301a2087b017c4a9ca9730a2b18cf,45167dabf29a055f7c1208a69dc95586,08210,sao paulo,SP
4bcabc3e1655cbeacb9c68772a40d454,bd9f85ce587a743df54919a19a6229c1,04211,sao paulo,SP
16c5e6f9f7b7f5807effe487f706f404,282d5364381d50944af8f3a47ee9d364,13613,leme,SP
8d6592798ee09cde08208f51e7876083,cff81dae0e5355c0eb407d3be054d2ca,15040,sao jose do rio preto,SP
ddc1e728d2de6666c8a01a42901d36c3,e411f7646017f3ade17f5db10505736b,17890,junqueiropolis,SP
e281adb74e1dbf9dc23670880c9576bf,e4577a1f1c5a92d208b144412e5ae79c,36970,manhumirim,MG
bb5d58576b061cb88c8de69676bb7d8a,7cf613c023176a33d36c5b2de7ec8ef3,24220,niteroi,RJ
b30dd99d568f2a4d77c533d8c41e39d8,e9859891b658a0d26035723a2dcc39be,09260,santo andre,SP
15b897ae00814eb17fcbd3adf06e0e1f,40e7f7b975979f8e469c33eda2a079a5,64700,simplicio mendes,PI
ee5b60a884b4165fa4264e66968b4abb,c06c3dbccaafee7b24762692d79be033,88353,brusque,SC
4096a1334bdc2b6d0f2c22228c1b47ed,b39dde6dd619943190a8cc9aa6db38a4,09751,sao bernardo do campo,SP
3f2e51e61d65ef449d876636ff3f1364,00cc2d4fcb3a1864b4f900741915aa85,22790,rio de janeiro,RJ
bc450d309c1f7f595c70e89aa3dc7508,26824609b6ffd112ba3cff92fee70c0a,08790,mogi das cruzes,SP
970aa77d4b6d8573f8a743a35301f294,50cf292ee784789a931bdc4183404287,72855,luziania,GO
bcde4a90c6095d70bfc2085e755383cc,32fb2e7038700592a88dc95363e6a7d6,29056,vitoria,ES
23f0ed5b86d3cd96d4b8eba5c92107d5,b7df9e1300398dcbef32dd58f5778e4e,78085,cuiaba,MT
e17af9a9943121826e8b03d00d7e8839,ce3fb98957fc518a6182f185147b507e,38400,uberlandia,MG
8947279bb0e0ba714b6900e24de09899,11dece2a80b983d52a4250e0cfac2767,65110,sao jose de ribamar,MA
e58850376bff96218c65670a1747c41e,ac98d6799e0f48b584c7aff57799b704,06631,jandira,SP
6710f7fe1c2f9abf00197047bea1fed7,1398a082cf4e21d24d1aa263aef4de09,13345,indaiatuba,SP
99b72b76d26475c4412b8d88c363b066,7b5c1689e5fd48554085de27aedf8285,29960,conceicao da barra,ES
7d8720ec0025097d77c1df010b3415f8,19554efc0e1db11be074dff16548d6ab,60531,fortaleza,CE
5d83fb6702300aee684f3e30a1682754,b8649db3230d11e3747b83a461aabb62,21321,rio de janeiro,RJ
c8173a3b6ff4af2ee9518742726055b6,a8936ae98383967879ba16c1f896bcf7,17930,tupi paulista,SP
9e5c0e7ea478666e07bb55d81ea881e6,18133eb40e512bb8920d76ca8fea6606,27580,itatiaia,RJ
e1ee6624f9fde1857c3d03f99c445ddd,b731dfe858a8e8fa34edd2e5a806b1e9,22783,rio de janeiro,RJ
6b3a94d9eb50fb6b8fe146eeaa06b575,f50ca6544a0ed8a52cc964e15cbe9cf9,99700,erechim,RS
cb6a4950e6710f3b8b3857fe72dea465,67ab9445ba8740932e15d488fae4295d,11900,registro,SP
595db1a58f8b33d7c1358fc3d894c1a4,c75c9d7b64971896c6c147a4829bc31c,24936,marica,RJ
400534a4b8b95df133cd2ed3ffefb55b,637ce5e0131db1f083a9996a8dfc3b2b,11080,santos,SP
39bebc8f7773085fe2d0e190058b444b,85920ec90110a5f860283ce482c3aebe,01227,sao paulo,SP
07b0857255ede98368d11c60ae263bfa,1ae74ce9e72b6d6ea7ac1d017ef32847,32671,betim,MG
f4db56f354c71370b4d5dbd25c78b248,03adb96012772d4374285b6a701f3da9,57275,sao sebastiao,AL
625ebee3bb8680d39f443c840f5afdaf,4935bb1bb7c09b682d4c224503e37861,13058,campinas,SP
723aafdd1030cac40ade9dfdce60cdc8,ba16203bf127db33e6b3d5bf70506473,39550,taiobeiras,MG
d0592ede120d52303cfb9044a5ff1910,fffb09418989a0dbff854a28163e47c6,95330,veranopolis,RS
d789c00ea59fa11aa39ed8ca4567656d,c1af67e73acdb33638179ec6cb0fbd3c,23052,rio de janeiro,RJ
06cd112a475fd4d834eff32968147050,527cd2850ef91088969ffbef0103dec3,80030,curitiba,PR
6498585d215691d85122192071230014,b0f0645d5e8bcfbc782017390ec1fa77,21330,rio de janeiro,RJ
669186fd119ac53e75216f2765120fdd,5d4e429bdd72d7c0bec2d8f8bdd1163d,96230,santa vitoria do palmar,RS
f799a8e6f3abdb5c59d0ad4a5217f032,a61695ca2513767fe381ff95396d6fe5,97700,santiago,RS
5b714684671e89795b942c4f37c5386e,c4f967971c3421990c1fd816220f1171,81050,curitiba,PR
7b6b0d2de851a700547c7c2a311b17c4,1534378e7de29318762e9100015c2704,72130,brasilia,DF
fc9a346aec07e5e6c9e6cd469aaba8a7,a9aed79226d0b629c7c02c51d90ce406,24440,sao goncalo,RJ
54ff013a35a23a8a8a20d4ecd8493e7c,e02900e4d380d0a04fc63087031d2311,22776,rio de janeiro,RJ
cb1e2bf26acb98ef66bb11447a218cc2,6fd9de387d337ad313a16b4c591ca753,41920,salvador,BA
c66930207366cd639a04c2fdfbfb310e,6c213d4c60e0584f43b1f66035dfecca,13056,campinas,SP
7a399cda317ad8719018d06ee6d2cbb1,0cd41ee93e76560c87061ba807ba2413,90840,porto alegre,RS
c5f540feddbbe5117756831cc109b1de,3bdc76a9b822c247122bf22bc27b321d,37706,pocos de caldas,MG
697f5da4a12635cc0709677e6481514a,2fdd60147e67dd66778b746379a18c1f,29102,vila velha,ES
0d18892f140925a15969429d0849f3ed,05608ec24b6e52507bbe54dc921d3b62,20751,rio de janeiro,RJ
e1524dd0c685ee8f075fe01f661a4017,5b2339965459982f42b6fda1b13a27b4,90620,porto alegre,RS
c2321e6be26e2a95d3738900a4d0910d,76d30bae29bf89152e63a088be00fde5,29140,cariacica,ES
7fba84f2b4ba62e3ba53b7af60618507,fef24cae622bc6b78be98b4802a421ea,88352,brusque,SC
2fb134171eb8b58c2cb3aef1b480c14e,e3e9798c019c5c53539c221ef4646d84,62600,itapage,CE
58432b542d94f1636a9a4aaa6bfb83f3,1a7115b915a0a7db78740e862066cb8b,80520,curitiba,PR
5f063b22160f5b66dd74ab507d230169,5529aea7939027fa11e9386e52af84af,55750,surubim,PE
ec5c23a85c01c4b2bf87caf6d38c8261,a4d88b87369fd8065cb8a8af74cf82f9,36760,laranjal,MG
bce1676dd0edb9474cba3d3aa9067024,1e17c906173cbf94c518102351573fac,60542,fortaleza,CE
f264c34e0fdf350f49230e34796a997b,08fc49193154721a4498d38335c9a77b,13820,jaguariuna,SP
08e5b7d999d037498bb7f2b3ffa1ef68,3702a031c0facbc9afe8ae0c7b7f52bf,72120,brasilia,DF
302b06db224fdf184b7815e96b72d9bc,54b670454d07c49747954868ee162ec7,49790,aquidaba,SE
4a1292792f81671b2e1460f0e837cf04,0f4ca3957391f0293d4d691029e52225,08761,mogi das cruzes,SP
f5dae6958e7424376b81b4a16284b98b,b00e0fd2ae759fd947aac853c836b93c,28540,cordeiro,RJ
cc1ee64dda4ae8455b07b22b6fc9f290,e91ad8946ba9bf0e0b1bc472b62a9e8a,83420,quatro barras,PR
9e1d60f744e20177e6c2b1062af5c97c,47819e2fe2feece1eaa798f2c2398221,88339,balneario camboriu,SC
0dc954c9c93860a5d29fee62c27add39,89f5b2eb3f11f9c413dbe8c3765f397f,74223,goiania,GO
70fbbcd5673a81a5827edcbb5d3f2e59,9ba69e0a247c5bd5fd3fc66900939782,13451,santa barbara d'oeste,SP
ce149a268d6f78089c67ba911415d864,46d136678b1c720fb055740e41b6c6bd,60310,fortaleza,CE
ed3c3954602b7f3793c2674e29d96cbf,e9f63faf8303fe443114779ff4740335,30320,belo horizonte,MG
efacfd34542547c82d99fb77d0f545cf,218c877e8acfdd719e9201f40e0f7d6a,26584,mesquita,RJ
a48095953c2c52f5900151d001daa464,28cfdde4bdf02f44c1d3dd458afe42b3,36301,sao joao del rei,MG
6543393dbd7da4c36d67ab82914d750c,08461e3816fe3fc53aeee964f981b9c2,04209,sao paulo,SP
ccbd5f3c7f46b8833facd60c6a4246d3,b0a1162183ee3c09703953df5c0da329,93265,esteio,RS
f76cd756cb7b70b6f769c529728596ce,312bd00f838c99265423059305d9b94f,08225,sao paulo,SP
2005babe96a6efae53dbae29be5e5f39,55e48ff127fc03e927628a26562ffc33,05050,sao paulo,SP
bada0d55f95ceaf4f6744c5987501c90,ffac330ca7f9bff857210af3a40b08d8,13660,porto ferreira,SP
af959a566c69d8a74b81ba90648f6cd8,5bdaa4b24e612053513384e8dd5fa752,04161,sao paulo,SP
511107f2e6b64baedcc4289bdf4bbc12,a3f6280c07ca8207af055ecc6331d21a,22770,rio de janeiro,RJ
fb5984b299eb1ae66a2f6725317a495c,3b41d1486c7683be1119e9e6a21832c6,24358,niteroi,RJ
881ce84e31c104592c93a2e730cf69a7,055ec572ac7f3c7bdd04a183830ebe59,08240,sao paulo,SP
806a7036f155a4337513c809ec157cdb,02cbd914a9195133282311e609f3b5d7,65020,sao luis,MA
9a3b9e11aea6ddc4bef827eb1effaf8f,749ab53d8b55d929cc8c2ba16dc21b67,31680,belo horizonte,MG
9ba9a573af39c332b4844fee4e2cffc5,9896b923caaaaa7b990668b312bf5a1a,22793,rio de janeiro,RJ
316ac291a95ed6a5f1b367a578bf6ae6,85cf9c3f1dccec7a7a075797df5ed170,29100,vila velha,ES
2d31f217b1ae10b6d50d1a70d839c20a,0936b59e52d209d5583eeb396f2e38cf,28022,campos dos goytacazes,RJ
8313eb26bc4c26a2a3dd287ad29a8e6e,50a946e62b9dbc213b7442bf29aa61ee,09560,sao caetano do sul,SP
a4a0c32813e4d6b4f6dd95dd11dc62f1,da3d269cb723dde0477d80fb32601c20,14070,ribeirao preto,SP
63fc3cc680cfe86e7325de3069d53cbb,b4164b841c4e53cf0ee72a5f9096d420,02422,sao paulo,SP
689c90c4e7c7ce8c153b28c11bf8dba4,b6c1089bf453e24b2ebe25d98dd30ebc,64010,teresina,PI
f29399e2ba4959552fe86d37c46bb8ea,e72c6b15cf8eeca01a5874dedbdec41c,80240,curitiba,PR
edea86bf4ed0cf235954acce2327f71d,094f7fa34a11496957b32e6b102ef15c,30130,belo horizonte,MG
1f4c47d2259bd9e65d581d268b02d0a6,11395124061744bf276aefd8073f3105,03517,sao paulo,SP
d4b09113e561e6fc7d4f3de3c93ac50b,443fd1b6933105b9b726f6118a6b756e,27350,barra mansa,RJ
5f4eb019454dc6328afd8f20593c3037,21dcaf3d5739edcfb44a684b8488121d,65630,timon,MA
3926f22b694788137fdaa35bee5992d8,6ef09a6a7758b108b84fcab47567f3e4,03870,sao paulo,SP
d2690de6c17e258b5cd23a7e6d33beb4,59ff434b284682bf6133beb5ffe2b037,18134,sao roque,SP
e30b71f331d7484590d41e75507583fd,8fbdbbd660038497768d62fe719a7919,28613,nova friburgo,RJ
4ccadb3017d7e9ee8ba9523f00e6759c,475be2351340859d5701f203d3a2e8b6,60411,fortaleza,CE
0068b31b2dd799c334e7b6283333f84a,d7104510a89e6fb895b8104650173787,28610,nova friburgo,RJ
4e3a88c13c2cbbeef7ed8a4876ca3289,b1f0955aaa02269233cd369bc5241ec0,05706,sao paulo,SP
b65fc28ad254f61c3fec97d5a3c021de,2fb75fe29dedacf443f6246ddf8172c3,89204,joinville,SC
66b84aaef46998841f07082b24004842,903e36e2f9d5ec112ba8b374216a192a,51020,recife,PE
c1bce0aa640fafe73edf9900e0084566,7c4a668e8b4919db9a4bd8d1f125dd55,80060,curitiba,PR
8c4d6b0b94bdda396e839a02feeaff86,4b178eb199e27660d160db227734902b,11750,peruibe,SP
3d69958f34ccb5531b6ad0d8db7636e9,791ba15cc2553a0c27edba3b32ef9da5,13329,salto,SP
4c22b6fbb2fa829e31d83b4160faa4ee,5a90cbdbe1c1df028ca1bb7db01af405,40150,salvador,BA
09f172135a40bccae4067425f7abe0a0,5612bf0db46a6c1527df7dcceed83984,06365,carapicuiba,SP
29e4db23d4fe543537f8335c807563ad,ac94b727be67b708b15ff81b2cbb89c9,03574,sao paulo,SP
3a3eaa27404d482a1a4f0fc8897d03d8,4346ad9d11bac1699d9e6e10d5736779,28911,cabo frio,RJ
c8ffa0b63dd74e4733f3ae1f2c1ac5c0,e1d025282d785c52497d1ba31d47cb82,39680,capelinha,MG
6daa07361d72c59bd20fae597b1afb42,4562ff1863c6ec3729c71a3162ef69dc,83508,almirante tamandare,PR
aff091d3610e27f6a5354d603830e328,2ae0559d90d762e837cc462308970989,41810,salvador,BA
e165d4c6a0d945a813e8a3bf42faa500,4ef21f52dd7c061a646005b11918cbd3,60824,fortaleza,CE
63c27e2aa9bf68a1c484ef91d4c1f247,9565b6eb599caea334238cf517c2408b,13218,jundiai,SP
87c5e6216d546c37debb656dc3372eb4,afa70e82ab83aac4042ab11185a61362,08735,mogi das cruzes,SP
87c10876090200b63f130ffb699b2e82,f63995310ef953fe62d42ed1a1a7f973,29150,cariacica,ES
bade46d49478a63c01dca6a9ae49dfa9,ab1284d4947ed16ddcc55a7f06f13c63,82310,curitiba,PR
fc322ed337200cc851691601159ba5da,c3a1da41b850eb83975a058a8184f264,08223,sao paulo,SP
7bc2e455b6baa1f35526ec0f24968e34,ce49c76f0ff0ef8e18c90de576551b53,01520,sao paulo,SP
44a1b8350ca123d2dc3815d3db6dbfc6,14730c28f41ecf39e139695d13c836c9,62850,cascavel,CE
2e373e3e8d560be62b5db0358183b0c9,8d0db5aaaa534c4d291d72feea711e0a,11740,itanhaem,SP
ba06469dfb61ced36ea2962bf482aeef,ad9ff8cd876fd0c70ee6319f79f5fbc1,05103,sao paulo,SP
db5dc8cf7cfb2c69fcd619e1b291af2c,89ca562ffeb1acd7d1d682d53132b129,34580,sabara,MG
9e149ead4e8efd723112fd08d4896958,0bf27545a831ec9676340db542744857,47600,bom jesus da lapa,BA
bfaa59943933939eb6bfb564519e794e,6e9a6867883241de50a7ec48ea84e946,12919,braganca paulista,SP
cc6acd0ad91aaeff9d3a67fd55b57196,99798150431ad173fa5e31d53ff08a7a,07942,francisco morato,SP
7a95d4d532661c21c68fd13ebf6a95f4,82306d8c2a60a3f8485bc30a4cc55822,04273,sao paulo,SP
25bd5231b15435eeeacc0ead2fe31ca7,bdb1a171ed70df2c103357ed139c1ea0,40220,salvador,BA
5a9c24ae3a1031f1439b260a24d14f36,a6abe15d926391d0b739f4f60ae20b43,17700,osvaldo cruz,SP
fc05d47a498e95d77cbbf3d2e0f52e96,9ffb8f12e6be113bf2d5ce8c05d48289,03917,sao paulo,SP
a85ccbd509c181ea209a92956e8f181a,08a5e43a460ed2d16c7ca07bf3ebd815,11340,sao vicente,SP
014e22ebe12fcc0f03d5f3ed1d15f86f,cd315f6bf86d704bf9f8d60147c8c8aa,58036,joao pessoa,PB
e04f1a56c179e5072f239aa83ee0b5c7,8082996e039c772b71d8df530f5fea4f,81810,curitiba,PR
9a26bc2f56790acd34d1ac7bd666fb56,bbf773b15a7c742ddccc3fa3ef1b583d,26650,engenheiro paulo de frontin,RJ
5dadf9303f4c0c38d65b444aaf92b86e,60103f7968de921c5147233a6885185c,78678,bom jesus do araguaia,MT
15f206410c0905662708a12162a2f52e,da92bfd06f26dbc4aa55d613274bad37,14030,ribeirao preto,SP
16fdfe3c4f948f802baee3f32d1f99fe,beb6f9fd570947c43749a143f370ebe4,14093,ribeirao preto,SP
9207f1d43091730646697eb497a6819e,e899b2f83ffb0b930812edab533618f5,63700,crateus,CE
bd098a986b24ba5fe13034ab75b5d7e0,fd55b2c7b286e0681ec57cbf5f23d715,05072,sao paulo,SP
40a6e923b893f7a7d8dfa9a118d341c4,3826502d225fb6f4086eef48b5ba61aa,21615,rio de janeiro,RJ
ffa36f901675ec7bb972fc9c0d773d1f,8ea8f6e19845f2bb756661f582137111,31160,belo horizonte,MG
0e9c4e44b69e8121a012447298f5e71a,c58d9c1a65fed7223ae6ec659e2abe5e,76806,porto velho,RO
ad246c27f1d7a8e342b64ced001e13c7,a4917fd5fc415e1578d73f2e71309f55,38800,sao gotardo,MG
9303027a4c0c8a1e479e4c67045dff4a,2a3126325a3b3981d40d3662894199e6,21755,rio de janeiro,RJ
bc2723356fa3f373b455c0a3112dc495,4af923ab1facb0d2b0511746cffa138d,50730,recife,PE
7a8e56dd4f844761d678a6c77a78c099,e3b0b1e3ec1e5004b35eec77aefa6cee,88123,sao jose,SC
f01d004f168186b4d834b318d9309d5d,20c48918dcea7cd156fce33f9a357fd8,03579,sao paulo,SP
8655fe7b7fda80004fa4c9e0cd65cd57,e4b98eebb8983cade8610c0def59f705,22630,rio de janeiro,RJ
c37e1557e41bd2262d75e5b12712720f,22150fcbc6502f84488627e3257877db,20780,rio de janeiro,RJ
9323fd17ec223b6127816f5a6b2e99bf,d0449005d6f06d09b2d12cdada834a85,35500,divinopolis,MG
e372f3a95dacdd4355d7b654310fd683,b621ac736971663d7aede4222074d3fe,57052,maceio,AL
